Complexity|MSE|Equation
231|8.048725e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.701646)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), -0.32190537)), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(g4, 0.3971141)), 0.84890825)), plus(g2, plus(g1, g2))), cube(asinh(tanh(greater(g0, -0.0036649883))))), g2))), mult(t, 6.7052803)))))))), g3))), square(plus(plus(g0, 0.53918165), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.63307196)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.854707), plus(plus(mult(t, -5.570836), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(mult(mean_g, 10.6344185), 1.2487346))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(relu(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025641438)), 0.14493737), 0.2979333)), 0.27915388)))), -0.0009633391), 1.069662)
233|8.037563e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.701646)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), -0.32190537)), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.3971141)), 0.84890825)), plus(g2, plus(g1, g2))), cube(asinh(tanh(greater(g0, -0.0036649883))))), g2))), mult(t, 6.7052803)))))))), g3))), square(plus(plus(g0, 0.53918165), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.63307196)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.854707), plus(plus(mult(t, -5.570836), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(mult(mean_g, 10.6344185), 1.2487346))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(relu(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025641438)), 0.14493737), 0.2979333)), 0.27915388)))), -0.0009633391), 1.069662)
235|8.03246e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(plus(plus(cube(plus(cube(sinh(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, -5.701646)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)))), -0.32190537)), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(plus(greater(g4, mean_g), g4), 0.3971141)), 0.84890825)), plus(g2, plus(g1, g2))), cube(asinh(tanh(greater(g0, -0.0036649883))))), g2))), mult(t, 6.7052803)))))))), g3))), square(plus(plus(g0, 0.53918165), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.63307196)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.854707), plus(plus(mult(t, -5.570836), g3), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(mult(mean_g, 10.6344185), 1.2487346))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(relu(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(plus(plus(g2, plus(plus(g0, greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025641438)), 0.14493737), 0.2979333)), 0.27915388)))), -0.0009633391), 1.069662)
236|8.02472e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, 5.7110853)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.40277174)), 0.87453836)), pow(plus(g2, g1), 0.6505433)), cube(tanh(asinh(greater(g0, -0.004014309)))))))), mult(t, 6.3435946))), -0.011857975)))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.6244119)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -5.378925), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(tanh(mult(mean_g, 12.283282)), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(relu(plus(pow(g4, 0.5465076), tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.836853), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.2132882)), 0.2532852)))), -0.0010109755), plus(g3, 1.0819468))
237|8.002403e-6|mult(plus(abs(mult(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), 1.1628894)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.7852138), 0.42957476)), 0.8612398)), g2), cube(tanh(asinh(greater(g0, -0.004014309))))), g2)))), mult(t, 6.6452847)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5963966)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.91533), plus(mult(t, -5.5549364), pow(mean_g2, sqrtm(mean_g2)))), 0.7943417), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 11.905341)), g1), 1.2470485))), g1))))))), mean_g2), mean_g), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(plus(plus(g2, plus(plus(mult(g0, 0.8260452), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025754996)), 0.14380734), 0.28154314)), 0.281363)))), -0.00096064666), 1.1407973)
238|7.998803e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(square(pow(plus(plus(sqrtm(mult(t, 5.7110853)), g4), plus(g1, -1.3315424)), 1.0872259)))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.37235326)), 0.85567766)), pow(plus(g2, g1), 0.6505433)), cube(cube(asinh(greater(g0, -0.003705933)))))))), mult(t, 6.3435946))), -0.020930247)))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.6244119)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 4.0384054), plus(mult(t, -4.9692), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(tanh(mult(mean_g, 12.156832)), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(relu(plus(pow(g4, 0.5465076), tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274)))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.836853), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.21699551)), 0.24173515)))), -0.0010109755), plus(g3, 1.0819468))
239|7.997941e-6|mult(plus(abs(mult(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), 1.1628894)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.7852138), 0.42957476)), 0.8612398)), plus(g2, g1)), cube(tanh(greater(g0, -0.004014309)))), g2)))), mult(t, 6.6452847)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5963966)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.91533), plus(mult(t, -5.5549364), pow(mean_g2, sqrtm(mean_g2)))), 0.7943417), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 11.905341)), g1), 1.2470485))), g1))))))), mean_g2), mean_g), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(tanh(pow(plus(plus(g2, plus(plus(mult(g0, 0.8260452), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025754996)), 0.14380734)), 0.28154314)), 0.281363)))), -0.00096064666), 1.1407973)
240|7.99587e-6|mult(plus(abs(mult(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), 1.1628894)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.7852138), 0.42957476)), 0.8612398)), plus(g2, g1)), cube(tanh(asinh(greater(g0, -0.004014309))))), g2)))), mult(t, 6.6452847)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5963966)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.91533), plus(mult(t, -5.5549364), pow(mean_g2, sqrtm(mean_g2)))), 0.7943417), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 11.905341)), g1), 1.2470485))), g1))))))), mean_g2), mean_g), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(tanh(pow(plus(plus(g2, plus(plus(mult(g0, 0.8260452), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025754996)), 0.14380734)), 0.28154314)), 0.281363)))), -0.00096064666), 1.1407973)
241|7.99587e-6|mult(plus(abs(mult(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, -5.7787685)), g4), plus(g1, -1.3315424)), 1.1628894)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(plus(asinh(plus(pow(plus(g4, g4), plus(pow(g4, 0.7852138), 0.42957476)), 0.8612398)), plus(g2, g1)), cube(tanh(asinh(greater(g0, -0.004014309))))), g2)))), mult(t, 6.6452847)))))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(asinh(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.5963966)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(asinh(plus(plus(plus(pow(mult(g2, 3.91533), plus(mult(t, -5.5549364), pow(mean_g2, sqrtm(sinh(mean_g2))))), 0.7943417), g4), g4)), greater(mult(g3, 0.8397808), t))))), plus(sqrtm(mean_g2), sqrtm(mean_g2))), g0), plus(plus(tanh(mult(mean_g, 11.905341)), g1), 1.2470485))), g1))))))), mean_g2), mean_g), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(tanh(pow(plus(plus(g2, plus(plus(mult(g0, 0.8260452), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.025754996)), 0.14380734)), 0.28154314)), 0.281363)))), -0.00096064666), 1.1407973)
242|7.972039e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, 5.110853)), g4), plus(g1, -1.3315424)), 1.0872259)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.3684083)), 0.87453836)), pow(plus(g2, g1), 0.61452574)), cube(cube(asinh(greater(g0, -0.0031934562)))))))), mult(t, 6.3435946))), -0.015312378)))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.6260667)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -5.575651), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 12.309622), 1.2470485))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.836853), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.21757011)), 0.24499764)))), -0.0010109755), plus(plus(g3, mean_g), 1.0819468))
243|7.962445e-6|mult(plus(abs(mult(relu(mult(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, 5.192202)), g4), plus(g1, -1.3315424)), 1.0872259)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.3602716)), 0.8657168)), pow(plus(g2, g1), 0.6276895)), cube(cube(asinh(greater(g0, -0.0036810443)))))))), mult(t, 6.816779))), -0.032257963)))))), g3))), square(plus(plus(g0, 0.5434342), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.6119636)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -5.6392875), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 12.216444), 1.2487092))), g1))))))), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.836853), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.21757011)), 0.24611354)))), -0.0010109755), plus(pow(plus(g3, mean_g), asinh(0.8239322)), 1.0819468))
244|7.947615e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, 5.192202)), g4), plus(g1, -1.3315424)), 1.0872259)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.3602716)), 0.8657168)), pow(plus(g2, g1), 0.6276895)), cube(cube(asinh(greater(g0, -0.0036810443)))))))), mult(t, 6.816779))), -0.032257963)))))), g3))), square(plus(plus(g0, 0.5434342), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.6119636)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -5.6392875), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 12.216444), 1.2487092))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.836853), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.21757011)), 0.24611354)))), -0.0010109755), plus(pow(plus(g3, mean_g), 0.7512472), 1.0819468))
245|7.947615e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(sinh(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, 5.192202)), g4), plus(g1, -1.3315424)), 1.0872259)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(plus(g4, g4), plus(greater(g4, mean_g), 0.3602716)), 0.8657168)), pow(plus(g2, g1), 0.6276895)), cube(cube(asinh(greater(g0, -0.0036810443)))))))), mult(t, 6.816779))), -0.032257963)))))), g3))), square(plus(plus(g0, 0.5434342), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.6119636)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -5.6392875), pow(mean_g2, sqrtm(mean_g2)))), 0.8022857), g4), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 12.216444), 1.2487092))), g1))))))), mean_g2), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(plus(g4, mean_g2), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.836853), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.21757011)), 0.24611354)))), -0.0010109755), plus(pow(plus(g3, mean_g), asinh(0.8239322)), 1.0819468))
246|7.9415595e-6|mult(plus(abs(mult(relu(mult(plus(sinh(sinh(sinh(pow(sinh(sinh(plus(tanh(tanh(sinh(tanh(tanh(plus(tanh(plus(plus(plus(cube(cube(sinh(square(plus(greater(mult(mean_g, cube(plus(square(pow(plus(plus(sqrtm(mult(t, 5.1475434)), g4), plus(g1, -1.3315424)), 1.0872259)), g2))), plus(t, 0.065183386)), g1))))), t), pow(sqrtm(plus(g2, mean_g2)), plus(plus(asinh(plus(pow(g4, plus(greater(g4, mean_g), 0.36131406)), 0.8657168)), pow(plus(g2, plus(g1, g3)), 0.61452574)), cube(cube(asinh(greater(g0, -0.0036810443))))))), mult(t, 6.879517))), -0.032734305)))))), g3))), square(plus(plus(g0, 0.55032915), plus(sinh(mult(plus(plus(plus(mult(plus(plus(plus(plus(g2, pow(mean_g2, 0.62468946)), plus(g3, t)), plus(sqrtm(mean_g2), mean_g)), t), 2.4125912), pow(t, plus(plus(plus(plus(pow(mult(g2, 3.7971542), plus(mult(t, -5.575651), pow(mean_g2, sqrtm(mean_g2)))), 0.78879), g3), g4), greater(mult(g3, 0.8397808), t)))), plus(sqrtm(mean_g2), mean_g)), g0), plus(mult(mean_g, 12.216444), 1.2470485))), g1))))))), pow(mean_g2, 0.80709743)), mean_g)), pow(plus(tanh(asinh(plus(plus(plus(abs(plus(pow(g4, 0.5465076), abs(tanh(mult(plus(plus(relu(plus(g4, mean_g2)), g3), mean_g2), 4.043274))))), -0.59578395), mean_g), mult(g0, -6.808184)))), plus(pow(tanh(g0), tanh(plus(abs(plus(plus(plus(plus(g4, 0.13359687), g2), plus(g4, g1)), g0)), mean_g2))), sinh(sinh(mult(abs(g1), 2.6544561))))), plus(sinh(greater(pow(mult(plus(plus(g2, plus(plus(mult(g0, 0.85239494), greater(plus(g0, mean_g2), mean_g)), g3)), greater(g3, 0.024559803)), mean_g), 0.12645698), 0.22001146)), 0.24684809)))), -0.0010109755), plus(pow(plus(g3, mean_g), 0.76746744), 1.0819468))
